Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Austria,AUT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.6600036621094,68.197998046875,69.177001953125,69.5039978027344,70.8830032348633,71.5449981689453,71.0699996948242,70.7580032348633,71.0640029907227,71.286003112793,71.1320037841797,70.5469970703125,71.7600021362305,71.8430023193359,69.6699981689453,71.3010025024414,71.9329986572266,73.0439987182617,73.6019973754883,74.1709976196289,74.4179992675781,74.7679977416992,75.3199996948242,75.640998840332,75.4199981689453,75.5070037841797,76.1920013427734,76.197998046875
Austria,AUT,Population growth (annual %),SP.POP.GROW,0.510799364664575,0.548472356417754,0.612895847822874,0.642362670652079,0.666548205291217,0.649729875576735,0.701396116235274,0.747425220117069,0.519254261579197,0.345331646244521,0.349218946276921,0.446245581370136,0.581190352265189,0.554041398958361,0.170205767697282,-0.265319410736808,-0.176672284747108,0.0383904939016918,-0.080961041675265,-0.170463648025429,0.000105968279182431,0.255018231368981,0.0717170180347239,-0.161600981253917,-0.00629490409206624,0.0469509679089439,0.0635489974692431,0.0632842039083754,0.141570850318539,0.450513899730364,0.762001611316115,0.998418103144403,1.10055228652823,0.824627940995206,0.384869546678302,0.153106260702748,0.135019833748789,0.113316608322994,0.109728368100981,0.194563153264961,0.240466652446524,0.382799394483217,0.49198046425522,0.487133894826838,0.620413127334181,0.681267248299787,0.494797775098466,0.324146535285463,0.313041437661508,0.261953189906348,0.240394299500766,0.337080841831645,0.45593747231891,0.589387254692989,0.781541632525841,1.12099250236958,1.08139629872802,0.826911085320376
Austria,AUT,"Population, total",SP.POP.TOTL,7047539,7086299,7129864,7175811,7223801,7270889,7322066,7376998,7415403,7441055,7467086,7500482,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8809212
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.50627243711742,6.67217462633565,5.34717376737879,6.51833830272174,4.77803517697649,5.21400805193714,4.68815882065179,4.25902468977274,6.99053053392915,5.55824963521248,5.3457115607594,4.54157893418534,6.31045066130361,4.29135182851228,-0.98016226803928,4.31424610184922,3.45136895011842,3.97880585298766,3.55911232095491,1.58818898969837,1.07774459715613,2.50853125339054,1.25629647656267,1.52446942917418,1.62324459033914,2.35124228797487,2.577322069351,4.73395426809728,4.35323114210784,2.91400969759965,1.03910533034795,1.59967121600602,-0.612652837420541,2.34538559769884,2.08508453112175,1.38800402974117,2.337333405607,3.55620125503935,3.40709914778192,3.87516225892932,1.95444942442889,1.11845689131513,0.81953166864028,2.78642411066656,1.60771381370549,2.37494689985766,2.36149887424855,0.195294767119066,-2.94134105795949,1.96565737641497,2.0792291743201,0.182693034194116,0.576241545777577,0.947586472086044,1.06746164702885,1.18765038087423,1.81940018089266
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.1041535418277,5.17605321217145,3.87063075629285,5.12739449367618,3.57497790979318,4.20383001263491,3.85185565505601,3.52582482643922,6.24006736761464,4.75323125302273,4.4517937252583,3.59641334784521,5.35153875392483,3.43748628466119,-1.65576127455256,3.76166922850439,3.03017521533033,3.631541689049,3.2160748138143,1.20235023759388,0.632158098491004,2.00771630097239,0.71976667678679,0.959080939981931,1.04187790409893,1.74750947225195,1.95292772025029,4.09309889618363,3.73227754196228,2.33340977005498,0.958868363161329,1.09573000394954,-1.04235888994475,1.96513198186975,1.71696758133444,1.02964190561565,1.97595449238379,3.17519795180669,2.87648084567095,3.16612186961116,1.21513239008746,0.385759039223728,0.107470252178928,2.03237324799113,0.844673537061993,1.66366404074864,1.73014288407902,-0.363093900586051,-3.43941377157316,1.46315894202445,1.58671390505998,-0.301002036003922,0.0598314921665235,0.464385588219002,0.646648268099796,0.784469316339781,1.42667763500899
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.13000011444092,10.210000038147,11.3199996948242,12.5900001525879,11.8400001525879,12.3699998855591,12.5699996948242,12.0699996948242,11.9799995422363,10.2200002670288,8.60999965667725,8.69999980926514,8.3100004196167,8.90999984741211,8.48999977111816,8.44999980926514,7.65999984741211,7.05999994277954,8.73999977111816,8.86999988555908,8.8100004196167,9.39999961853027,9.92000007629395,10.3000001907349,10.3599996566772,10.0600004196167,9.39999961853027
France,FRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.19700002670288,8.13599967956543,9.64799976348877,11.0559997558594,10.0200004577637,10.6239995956421,11.0459995269775,10.3800001144409,10.378999710083,8.56400012969971,7.02299976348877,7.78399991989136,7.60500001907349,8.08800029754639,7.81899976730347,7.8730001449585,7.28000020980835,6.72599983215332,8.68400001525879,8.69299983978271,8.53499984741211,9.4370002746582,10.0369997024536,10.5389995574951,10.7910003662109,10.2480001449585,9.45199966430664
France,FRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6700000762939,12.9029998779297,13.4530000686646,14.5240001678467,14.1059999465942,14.53600025177,14.4670000076294,14.1510000228882,13.9399995803833,12.2390003204346,10.5450000762939,9.81700038909912,9.14799976348877,9.89000034332275,9.27999973297119,9.125,8.10099983215332,7.44600009918213,8.80399990081787,9.07299995422363,9.125,9.35700035095215,9.78699970245361,10.0290002822876,9.87199974060059,9.84799957275391,9.34200000762939
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,2.42000007629395,2.67000007629395,2.76999998092651,2.69000005722046,2.85999989509583,4.07999992370605,4.46999979019165,5.01000022888184,5.26999998092651,6.03000020980835,6.42000007629395,7.53999996185303,8.19999980926514,7.91949987411499,9.53289985656738,10.2583999633789,10.2315998077393,10.7361001968384,10.1837997436523,9.62230014801025,..,9.13409996032715,10.2052001953125,11.3212995529175,12.5928001403809,11.835599899292,12.3673000335693,12.5662002563477,12.0748996734619,11.9807996749878,10.2172002792358,8.61040019989014,8.70170021057129,8.30650043487549,8.91359996795654,8.49349975585938,8.44779968261719,7.65670013427734,7.06339979171753,8.73630046844482,8.87129974365234,8.81099987030029,9.40019989013672,9.92059993743896,10.292200088501,10.3593997955322,10.0567998886108,9.3971996307373
France,FRA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,1.5900000333786,1.70000004768372,1.5900000333786,1.71000003814697,2.85999989509583,3,3.45000004768372,3.78999996185303,4.19999980926514,4.23000001907349,5.28000020980835,5.98999977111816,6.08799982070923,7.6399998664856,8.48989963531494,8.68480014801025,8.6476001739502,8.171799659729,7.31020021438599,..,7.16349983215332,8.09119987487793,9.61480045318604,11.02649974823,9.97879981994629,10.5879001617432,11.0143995285034,10.3548002243042,10.3535995483398,8.53489971160889,7.00010013580322,7.77199983596802,7.58650016784668,8.07520008087158,7.80740022659302,7.85799980163574,7.27150011062622,6.72230005264282,8.6766996383667,8.69470024108887,8.53369998931885,9.43819999694824,10.0410003662109,10.5352001190186,10.7993001937866,10.245400428772,9.45380020141602
France,FRA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,4.55000019073486,4.6100001335144,4.51999998092651,4.78000020980835,6.07999992370605,6.80999994277954,7.44999980926514,7.55000019073486,8.98999977111816,9.93000030517578,11.1099996566772,11.6199998855591,10.4610996246338,12.0936002731323,12.6295003890991,12.2686996459961,13.467399597168,12.7903003692627,12.5930995941162,..,11.6115999221802,12.8299999237061,13.4028997421265,14.4850997924805,14.0543003082275,14.4856996536255,14.4202003479004,14.1068000793457,13.9005002975464,12.1941003799438,10.5107002258301,9.79930019378662,9.13150024414063,9.87539958953857,9.26949977874756,9.11089992523193,8.08619976043701,7.44220018386841,8.80210018157959,9.06599998474121,9.11600017547607,9.35849952697754,9.78919982910156,10.0297002792358,9.88399982452393,9.85340023040771,9.33600044250488
France,FRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.693000793457,64.609001159668,64.4059982299805,63.8860015869141,63.4790000915527,63.1419982910156,63.4930000305176,63.1710014343262,62.9500007629395,63.0750007629395,62.9129981994629,62.5699996948242,62.7929992675781,62.8370018005371,62.7939987182617,62.5530014038086,62.2589988708496,62.117000579834,62.0950012207031,62.1269989013672,61.9609985351563,61.5429992675781,61.7029991149902,61.435001373291,60.951000213623,60.7039985656738,60.431999206543,60.1189994812012
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.3279991149902,46.4269981384277,46.7709999084473,47.1969985961914,47.3759994506836,47.7290000915527,48.1549987792969,47.7770004272461,48.1150016784668,48.5130004882813,48.6049995422363,48.3470001220703,48.5670013427734,49.810001373291,49.693000793457,50.117000579834,50.1570014953613,50.5050010681152,50.685001373291,50.9700012207031,50.9230003356934,50.7750015258789,50.9309997558594,51.0810012817383,50.8870010375977,50.7290000915527,50.6749992370605,50.5639991760254
France,FRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.0009994506836,66.6829986572266,66.9980010986328,67.1289978027344,67.2180023193359,67.4339981079102,68.0930023193359,67.9020004272461,68.1490020751953,68.6669998168945,68.7480010986328,68.5009994506836,68.8619995117188,69.7750015258789,69.7409973144531,69.8730010986328,69.7900009155273,69.870002746582,69.9769973754883,70.2929992675781,70.338996887207,70.2020034790039,70.7360000610352,71.1669998168945,71.1989974975586,71.3539962768555,71.5009994506836,71.5820007324219
France,FRA,Population growth (annual %),SP.POP.GROW,1.22961003712654,1.33785311668319,1.41246995856912,1.41151230364528,1.31442653430471,1.15483872283151,0.964756282329165,0.802059644019058,0.705732788676981,0.703901102693199,0.765552418186603,0.852177192491511,0.908216777591636,0.906084716004875,0.822100927962561,0.68462473766975,0.531131314727379,0.407972848801049,0.334534855235388,0.331797858922768,0.380529801008218,0.441809963235397,0.489756642280275,0.531281829547428,0.558455200502651,0.573723069627027,0.591610258677272,0.610566201801942,0.613768545805447,0.596827186364463,0.565757637987883,0.0794433428607654,0.497240931314439,0.433292243528965,0.372231502703071,0.361249895477809,0.354082270724007,0.353750158686726,0.368597838613228,0.514456334749952,0.684929253818552,0.727786404872444,0.727231515093808,0.708779199037771,0.736313540733143,0.753800831613331,0.697207001264929,0.618700500131675,0.558859001300406,0.514487918627095,0.49402976972961,0.483651043353276,0.483982311686857,0.514774024594539,0.479814388342675,0.417238030192745,0.399244807338297,0.38645078799135
France,FRA,"Population, total",SP.POP.TOTL,46814237,47444751,48119649,48803680,49449403,50023774,50508717,50915456,51276054,51638260,52035095,52480421,52959228,53441264,53882416,54252574,54541493,54764462,54947975,55130594,55340782,55585824,55858727,56156284,56470769,56795686,57132691,57482591,57836486,58182702,58512808,58559311,58851217,59106768,59327192,59541899,59753100,59964851,60186288,60496718,60912500,61357430,61805267,62244886,62704895,63179351,63621381,64016227,64374989,64707044,65027507,65342775,65659789,65998660,66316092,66593366,66859768,67118648
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,3.13269975367778,4.30034129410552,4.7774869132114,0.890068704199294,-0.866738895212265,4.94925839213008,3.34721808803467,3.00849287686853,4.1503633330354,1.40882865924603,0.529240537221568,-0.394840745632834,1.57241014934053,2.82294783413745,2.32793521988923,2.28733926897232,1.40215157409413,3.70723566872432,3.89655172419432,5.25500608609781,5.10826150794557,1.92380701113764,-0.956165307017542,2.45737182000684,1.73764063121563,0.817897617014211,1.84920066980847,1.97961840703675,1.98713494928661,2.96204536784524,1.69547145188611,0,-0.709906171880789,1.16997041286515,0.70671394810023,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.491992829138056,0.489584482494635,1.92969040980758,1.74320539365993,1.94362542781317,2.2228247553612
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.9436501920779,3.80247597590764,4.44801721991735,0.850760287730651,-0.496434235526834,5.40021212688519,3.58143707969245,3.09818164919666,4.10433133428097,1.19869393105689,0.376242513660657,-0.3000577871681,1.8390341634596,3.17898721840446,2.55688356452306,2.24053504560919,1.24649963253664,3.30286373108618,3.09618003177114,4.35163905751361,4.34522004153158,1.15177125116625,-1.60513530528513,2.10260723179756,1.43906815827275,0.526477107366105,1.70029072614157,1.96417613897277,1.9212372937244,2.82269660443546,1.52453769484924,-0.167987062923132,-0.764861234086325,1.19193652221034,0.763909705673285,3.81719675220205,3.39870617015168,1.27469903780695,-5.37941105028064,4.23950434523579,5.59948142845823,0.303518386068347,0.2157220462623,1.50565308013002,0.866213323405802,1.12402999800132,1.79471020042621
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.32000017166138,6.32000017166138,7.67999982833862,8.72999954223633,8.15999984741211,8.81999969482422,9.85999965667725,9.78999996185303,8.85999965667725,7.92000007629395,7.76999998092651,8.47999954223633,9.77999973297119,10.7299995422363,11.1700000762939,10.25,8.65999984741211,7.51999998092651,7.73999977111816,6.96999979019165,5.82000017166138,5.38000011444092,5.23000001907349,4.98000001907349,4.61999988555908,4.11999988555908,3.75
Germany,DEU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.43100023269653,4.91400003433228,6.46799993515015,7.54400014877319,7.05499982833862,8.23999977111816,9.30799961090088,9.29199981689453,8.5629997253418,7.64400005340576,7.76599979400635,8.69699954986572,10.1809997558594,11.2519998550415,11.3940000534058,10.3129997253418,8.54699993133545,7.41599988937378,8.09899997711182,7.36600017547607,6.02600002288818,5.55000019073486,5.49700021743774,5.28000020980835,4.96700000762939,4.44999980926514,4.1269998550415
Germany,DEU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5460000038147,8.23700046539307,9.33199977874756,10.3249998092651,9.63599967956543,9.59000015258789,10.5869998931885,10.4420003890991,9.24400043487549,8.27499961853027,7.77600002288818,8.20699977874756,9.2810001373291,10.0819997787476,10.8929996490479,10.1730003356934,8.79699993133545,7.64599990844727,7.30900001525879,6.49700021743774,5.5770001411438,5.17999982833862,4.91800022125244,4.63000011444092,4.21799993515015,3.74000000953674,3.31599998474121
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.44939994812012,6.6746997833252,6.87489986419678,6.6100001335144,6.81640005111694,6.31860017776489,5.7056999206543,4.89029979705811,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.74160003662109,6.96640014648438,5.82439994812012,5.37939977645874,5.23059988021851,4.98059988021851,4.62419986724854,4.1217999458313,3.74550008773804
Germany,DEU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.75409984588623,5.6596999168396,5.82609987258911,5.54120016098022,6.09460020065308,5.27470016479492,4.53800010681152,4.03929996490479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.10369968414307,7.36619997024536,6.03329992294312,5.55259990692139,5.50279998779297,5.28350019454956,4.97399997711182,4.45069980621338,4.11709976196289
Germany,DEU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.53369998931885,8.24199962615967,8.46819972991943,8.23379993438721,7.91989994049072,7.90229988098145,7.47200012207031,6.11899995803833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.31090021133423,6.49730014801025,5.58160018920898,5.1774001121521,4.91559982299805,4.63079977035522,4.22090005874634,3.7409999370575,3.31439995765686
Germany,DEU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.5479965209961,72.3960037231445,71.2369995117188,70.3160018920898,70.0970001220703,69.4179992675781,68.9160003662109,68.7870025634766,68.4960021972656,68.2929992675781,67.7389984130859,67.1910018920898,66.6600036621094,66.370002746582,65.8880004882813,66.7129974365234,66.6669998168945,66.8030014038086,66.7099990844727,66.5719985961914,66.4609985351563,66.7289962768555,66.5970001220703,66.6340026855469,66.5240020751953,66.2160034179688,66.2740020751953,66.1679992675781
